sentence,label,source
"I'm 33-year-old married mother of one, feeling like I'm losing my sense of self in the process of raising my child.",1,controlled
I'm a 26-year-old man who's been struggling with feelings of inadequacy and low self-esteem since I was a teenager.,1,controlled
I'm 42 and still trying to figure out how to navigate the challenges of middle age.,1,controlled
"As a 29-year-old woman, I've been struggling to find my passion and purpose in life.",1,controlled
"My name is Rukmini, and I'm a 33-year-old Indian woman who's been feeling like I'm struggling to find my voice and speak out against injustice.",1,controlled
"As a 40-year-old woman, I've been struggling to find my identity and sense of self outside of my relationships.",1,controlled
"I'm 45 years old and have been experiencing chronic pain, which has led to depression.",1,controlled
I've been feeling like I'm just going through the motions of life without any real purpose or direction.,1,controlled
"At 45, Laura is struggling to find the courage to pursue her dreams and passions, despite the fear of failure.",1,controlled
"At 41, I've lost my mother, my job, and my sense of purpose, leaving me feeling empty and hopeless.",1,controlled
"Feeling like I'm just a burden to those around me, 21-year-old Maya.",1,controlled
I'm 29 years old and feeling like I'm stuck in a never-ending cycle of self-blame and shame.,1,controlled
I'm 41 years old and have been struggling with feelings of inadequacy since becoming a stay-at-home mom.,1,controlled
"As a 41-year-old Latinx man, I feel like I'm caught between two cultures and struggling to find my place.",1,controlled
"My name is Leila, and I'm a 35-year-old woman who's been struggling to find her place in the world after a series of painful experiences.",1,controlled
"I'm 43-year-old retired teacher, feeling lost and unfulfilled without the structure and purpose of my job.",1,controlled
"My name is Julian, and I'm a 35-year-old gay man who's been struggling to find acceptance and love in a world that often seems unwelcoming.",1,controlled
"My name is Ethan, and I'm a 29-year-old African-American writer, struggling to find my voice and assertiveness in a crowded literary world.",1,controlled
"I'm 46-year-old widowed father of two, navigating the challenges of grief and single parenting.",1,controlled
"At 52, James is struggling to find the courage to confront his own mortality and the impermanence of life.",1,controlled
"As a 20-year-old college freshman, I'm overwhelmed by the stress of school and the uncertainty of my future.",1,controlled
"Feeling like I'm just a failure, 23-year-old Gabriel.",1,controlled
"At 62, I've been living with chronic pain and feeling like I've lost my purpose in life.",1,controlled
"I'm 28 years old and feeling like I'm just a stranger in my own life, disconnected from my own thoughts and emotions.",1,controlled
I'm 31 years old and feeling like I'm stuck in a never-ending cycle of self-doubt and uncertainty.,1,controlled
"At 46, Maria is struggling to find the motivation to keep going, despite the pain and suffering that seems to surround her.",1,controlled
I've been feeling like I'm stuck in a rut and can't seem to find a way out.,1,controlled
I've been struggling with depression for 5 years now and it's getting harder to keep going.,1,controlled
"I'm 27 years old and feeling like I'm just a leaf blown about by the winds of fate, without control or agency.",1,controlled
I'm 49 and still trying to come to terms with the fact that I'm not the person I used to be.,1,controlled
"I'm 38-year-old single man, tired of being seen as a stereotype or a checkbox in people's diversity initiatives.",1,controlled
"At 39, Sofia is struggling to balance work and personal life, leading to feelings of burnout and exhaustion.",1,controlled
I'm tired of feeling like I'm not good enough and can't seem to catch a break.,1,controlled
"I'm feeling like I'm a failure as a human being, and I don't know how to get back on track.",1,controlled
"As a 39-year-old man of color, I've been feeling like I'm constantly fighting against systemic oppression and racism.",1,controlled
"My name is Zain, and I'm a 30-year-old Pakistani man who's been feeling like I'm struggling to find my place in the",1,controlled
I'm 46 years old and have been experiencing anxiety since my children left for college.,1,controlled
"I'm 26 years old and feeling like I'm just going through the motions of life, without any sense of passion or purpose.",1,controlled
"As a 23-year-old non-binary individual, I'm constantly questioning my identity and the expectations of those around me.",1,controlled
"I've been 48-year-old African-American entrepreneur for over a decade, but I'm struggling to find joy and fulfillment in my work.",1,controlled
I'm 31 years old and have been working on rebuilding my confidence after a difficult time.,1,controlled
I'm a 51-year-old father who's been feeling like I'm struggling to connect with my children and be the parent I want to be.,1,controlled
"My name is Leila, and I'm a 28-year-old Muslim woman who's been struggling to find her place in the world after a series of painful experiences.",1,controlled
"I'm a 25-year-old non-binary artist, trying to create something beautiful in a world that often feels cruel and unforgiving.",1,controlled
"I'm 45-year-old married mother of two, feeling like I'm losing my identity in the process of raising my children.",1,controlled
"As a 22-year-old college student, I'm overwhelmed by the pressure to succeed and the fear of failure.",1,controlled
I'm feeling like I'm stuck in a dead-end relationship and don't know how to get out.,1,controlled
"Feeling like I'm losing my grip on reality, 22-year-old Liam.",1,controlled
I'm a 56-year-old retired nurse who's been feeling like I've lost my sense of purpose now that I'm not working.,1,controlled
I'm 42 years old and have been experiencing chronic stress from working non-stop for 10 years.,1,controlled
"My name is Leila, and I'm a 31-year-old Iranian woman who's been feeling like I'm struggling to find my voice and speak out against injustice.",1,controlled
I'm 39 years old and have been feeling like I'm losing my sense of identity.,1,controlled
"I'm tired of feeling like I'm a burden to my loved ones, and I wish they would understand me better.",1,controlled
I've been feeling like I'm stuck in a cycle of negative thoughts and behaviors that I can't seem to break free from.,1,controlled
"At 29, I've been diagnosed with depression and anxiety, leaving me feeling like I'm a burden to my loved ones.",1,controlled
"As a 21-year-old queer woman, I've been struggling to find my place in the world and feel accepted for who I am.",1,controlled
"As a 22-year-old woman, I've been struggling to find my place in the world and feel like I fit in anywhere.",1,controlled
"I've been trying to find ways to manage my stress and anxiety, but it's getting harder to keep up.",1,controlled
"I'm 25 years old and feeling like I'm stuck in a rut, with no clear way out.",1,controlled
"At 42, Rachel is struggling to find the motivation to keep going after the loss of her loved one.",1,controlled
I'm a 52-year-old father who's been feeling like I've lost my sense of direction and purpose in life.,1,controlled
"I've been a 25-year-old Latinx individual for years, but I'm still struggling to find my place in the world.",1,controlled
"As a 28-year-old Latinx individual, I'm trying to navigate the complexities of identity and community.",1,controlled
"My name is Alex, and I'm a 36-year-old gay man who's been feeling like I'm struggling to find my place in the world.",1,controlled
"I've been trying to find ways to prioritize my mental health and well-being, but it's hard to make it a priority.",1,controlled
I'm feeling like I'm losing my sense of purpose and don't know how to find it again.,1,controlled
I'm 19 years old and have been experiencing anxiety since I started high school.,1,controlled
I'm 30 years old and have been struggling with feelings of low self-esteem since starting college.,1,controlled
"I'm 39-year-old married father of two, feeling like I'm losing my sense of self in the process of providing for my family.",1,controlled
"My name is Rachel, and I'm a 30-year-old white woman, struggling to find my voice and assertiveness in a patriarchal society.",1,controlled
"My name is Sofia, and I'm a 34-year-old woman who's been struggling to find self-love and acceptance in a world that often seems critical.",1,controlled
