sentence,label,source
"Sofia, a 28-year-old Latina, expressed sadness after seeing a comment implying she was not 'patriotic enough.'",1,controlled
"We need to create a safer online space for 52-year-old Indigenous woman, Tanya Grey, and other marginalized communities.",1,controlled
"What kind of person would harass 22-year-old queer woman, Luna Garcia, for her online dating profile?",1,controlled
"Can we please stop targeting 38-year-old Indigenous woman, Maya Grey, with xenophobic slurs?",1,controlled
"Nalani Singh, a 38-year-old Indian woman, received sexist comments on social media for her career choice.",1,controlled
A post by 29-year-old Ava questioning a woman's competence because of her age sparked heated debate online.,1,controlled
"Can we please stop perpetuating negative stereotypes about 26-year-old Muslim man, Amir Wilder?",1,controlled
"After being bullied online, 22-year-old white woman, Lisa Ali, finds solace in her community and faith.",1,controlled
"We need to create a culture of empathy and understanding online, starting with how we treat 52-year-old Latinx woman, Tanya Gomez.",1,controlled
"Aisha Lee, a 39-year-old Asian woman, was bullied on social media for her cultural heritage.",1,controlled
"It's heartbreaking to see 32-year-old queer woman, Luna Garcia, face online harassment for being her authentic self.",1,controlled
The vile remark made by 38-year-old Mark about a person's faith left many in his community feeling appalled.,1,controlled
"What is the world coming to when a post targeting Indigenous people, written by 32-year-old Maya, gets thousands of shares?",1,controlled
A post by 28-year-old Lucas questioning a person's intelligence because of their socioeconomic status sparked heated debate online.,1,controlled
"The vile comments directed at 49-year-old Indigenous man, Dr. Mark Patel, are a stark reminder of the dangers of online hate.",1,controlled
"Can we please stop perpetuating negative stereotypes about 28-year-old Indigenous woman, Kofi Grey?",1,controlled
"Why do people like 24-year-old African-American man, Xochitl Gomez, have to deal with online harassment?",1,controlled
"Ava Lee, 26-year-old Asian man, is unfairly targeted by online trolls for his politics.",1,controlled
"Sofia Rodriguez, a 22-year-old Latina student, was doxxed online for her activism.",1,controlled
"Why do some people think it's okay to make fun of 25-year-old Indigenous woman, Ava Thunder, for her traditional dress?",1,controlled
"Can we please stop perpetuating negative stereotypes about 48-year-old Indigenous elder, Grandmother Rose?",1,controlled
"The hate directed at 39-year-old Muslim woman, Sabah Ali, is a constant reminder of the work that needs to be done.",1,controlled
"In a disturbing display of xenophobia, 45-year-old Asian woman, Ms. Lee, is targeted by hate groups online.",1,controlled
"Why do people like 42-year-old African-American single mother, Jamila Patel, have to deal with constant online harassment?",1,controlled
"In a disturbing display of sexism, a post targeting women, authored by 34-year-old Mark, sparked outrage.",1,controlled
"Why do people like 27-year-old queer man, Jamie Ali, have to deal with online harassment?",1,controlled
"We must stand in solidarity with 31-year-old Asian man, Sabah Ali, and other marginalized communities facing online harassment.",1,controlled
"The hate directed at 33-year-old trans woman, Jamie Ali, is a constant reminder of the work that needs to be done.",1,controlled
"What is the world coming to when a post targeting the LGBTQ+ community, written by 34-year-old Ethan, gets thousands of shares?",1,controlled
"Ava Patel, 35-year-old Indian-American woman, is unfairly targeted by online trolls for her opinions.",1,controlled
"It's outrageous that 40-year-old Black woman, Kofi Brown, is attacked online for speaking out against systemic racism.",1,controlled
"The vile comments directed at 25-year-old non-binary artist, Sarah Wilder, are a stark reminder of the dangers of online hate.",1,controlled
"It's time to hold ourselves accountable for the hurtful comments we make online, like 35-year-old non-binary person, Rowan Wilder.",1,controlled
"In a disturbing display of xenophobia, a post targeting immigrants, authored by 33-year-old Chris, sparked outrage.",1,controlled
"What message do we send when we let hate comments like ""all women are stupid"" slide, targeting 50-year-old Sofia Rodriguez?",1,controlled
"What is the world coming to when a post targeting women, written by 33-year-old Lucas, garners thousands of likes?",1,controlled
"It's outrageous that 29-year-old Indigenous man, Emily Chen, is attacked online for speaking out against systemic racism.",1,controlled
"Can we please stop perpetuating negative stereotypes about 27-year-old Muslim man, Amir Ali?",1,controlled
"The vile comments directed at 43-year-old trans woman, Jamie Ali, are a stark reminder of the dangers of online hate.",1,controlled
"It's outrageous that 42-year-old Black man, Kofi Brown, is attacked online for speaking out against systemic racism.",1,controlled
"It's outrageous that 43-year-old Black woman, Maya Johnson, is attacked online for speaking out against systemic racism.",1,controlled
"Ava Chen, 38-year-old Asian-American woman, is unfairly targeted by online trolls for her politics.",1,controlled
"In a disturbing display of xenophobia, 45-year-old Asian man, Mr. Lee, is targeted by hate groups online.",1,controlled
"It's heartbreaking to see 48-year-old queer man, Zephyr Lee, face online harassment for being his authentic self.",1,controlled
"Can we please stop perpetuating negative stereotypes about 26-year-old Muslim woman, Amir Wilder?",1,controlled
"Ava Lee, 36-year-old Asian-American woman, is unfairly targeted by online trolls for her opinions.",1,controlled
"It's heartbreaking to see 44-year-old queer woman, Jamie Lee, face online harassment for being her authentic self.",1,controlled
"What does it say about a society when a post targeting Indigenous people, written by 39-year-old Maya, gets thousands of shares?",1,controlled
"Why do some people think it's okay to make fun of 25-year-old Indigenous woman, Ava Thunder, for her traditional dance?",1,controlled
"Why do people like 29-year-old queer man, Jamie Chen, have to deal with online harassment?",1,controlled
"In a disturbing display of xenophobia, 46-year-old Asian-American man, Yumi Lee, is targeted by hate groups online.",1,controlled
"We need to create a safer online space for 41-year-old white trans woman, Kofi Brown, and other marginalized communities.",1,controlled
